Date Time,Date Time(RAW),Traffic Total (volume),Traffic Total (volume)(RAW),Traffic Total (speed),Traffic Total (speed)(RAW),Traffic In (volume),Traffic In (volume)(RAW),Traffic In (speed),Traffic In (speed)(RAW),Traffic Out (volume),Traffic Out (volume)(RAW),Traffic Out (speed),Traffic Out (speed)(RAW),Downtime,Downtime(RAW),Coverage,Coverage(RAW)
5/31/2025 5:00:00 PM - 6:00:00 PM,45808.66667,"332,318,017 KByte",3.40E+11,"756,261 kbit/s",94532578.43,"30,700,914 KByte",31437736090,"69,866 kbit/s",8733310.949,"301,617,103 KByte",3.09E+11,"686,394 kbit/s",85799267.48,0%,0,100%,9999
5/31/2025 6:00:00 PM - 7:00:00 PM,45808.70833,"309,738,974 KByte",3.17E+11,"704,873 kbit/s",88109159.49,"30,269,182 KByte",30995642618,"68,884 kbit/s",8610450.84,"279,469,791 KByte",2.86E+11,"635,990 kbit/s",79498708.65,0%,0,100%,9999
5/31/2025 7:00:00 PM - 8:00:00 PM,45808.75,"302,177,225 KByte",3.09E+11,"687,673 kbit/s",85959079.69,"29,469,293 KByte",30176556360,"67,064 kbit/s",8383005.492,"272,707,931 KByte",2.79E+11,"620,609 kbit/s",77576074.2,0%,0,100%,9999
5/31/2025 8:00:00 PM - 9:00:00 PM,45808.79167,"335,394,424 KByte",3.43E+11,"763,257 kbit/s",95407176.08,"30,628,387 KByte",31363468556,"69,701 kbit/s",8712631.239,"304,766,037 KByte",3.12E+11,"693,556 kbit/s",86694544.84,0%,0,100%,9999
5/31/2025 9:00:00 PM - 10:00:00 PM,45808.83333,"410,513,176 KByte",4.20E+11,"934,213 kbit/s",116776626.1,"33,904,370 KByte",34718074795,"77,157 kbit/s",9644606.22,"376,608,806 KByte",3.86E+11,"857,056 kbit/s",107132019.9,0%,0,100%,9999
5/31/2025 10:00:00 PM - 11:00:00 PM,45808.875,"413,073,694 KByte",4.23E+11,"940,032 kbit/s",117504024.6,"33,734,145 KByte",34543764502,"76,769 kbit/s",9596103.224,"379,339,549 KByte",3.88E+11,"863,263 kbit/s",107907921.4,0%,0,100%,9999
5/31/2025 11:00:00 PM - 12:00:00 AM,45808.91667,"422,196,408 KByte",4.32E+11,"960,793 kbit/s",120099095.7,"35,943,684 KByte",36806332163,"81,797 kbit/s",10224634.4,"386,252,724 KByte",3.96E+11,"878,996 kbit/s",109874461.3,0%,0,100%,9999
6/1/2025 12:00:00 AM - 1:00:00 AM,45808.95833,"378,620,572 KByte",3.88E+11,"861,632 kbit/s",107703997.8,"34,017,274 KByte",34833688810,"77,414 kbit/s",9676696.662,"344,603,298 KByte",3.53E+11,"784,218 kbit/s",98027301.14,0%,0,100%,9999
6/1/2025 1:00:00 AM - 2:00:00 AM,45809,"306,251,082 KByte",3.14E+11,"696,936 kbit/s",87116984.78,"28,481,607 KByte",29165165447,"64,816 kbit/s",8101952.471,"277,769,475 KByte",2.84E+11,"632,120 kbit/s",79015032.31,0%,0,100%,9999
6/1/2025 2:00:00 AM - 3:00:00 AM,45809.04167,"263,113,571 KByte",2.69E+11,"598,764 kbit/s",74845559.42,"25,978,727 KByte",26602216928,"59,119 kbit/s",7389935.782,"237,134,843 KByte",2.43E+11,"539,645 kbit/s",67455623.64,0%,0,100%,9999
6/1/2025 3:00:00 AM - 4:00:00 AM,45809.08333,"187,981,465 KByte",1.92E+11,"427,794 kbit/s",53474293.87,"17,589,395 KByte",18011540084,"40,029 kbit/s",5003580.847,"170,392,070 KByte",1.74E+11,"387,766 kbit/s",48470713.02,0%,0,100%,9999
6/1/2025 4:00:00 AM - 5:00:00 AM,45809.125,"116,330,801 KByte",1.19E+11,"264,735 kbit/s",33091856.24,"13,237,094 KByte",13554784318,"30,124 kbit/s",3765468.897,"103,093,707 KByte",1.06E+11,"234,611 kbit/s",29326387.34,0%,0,100%,9999
6/1/2025 5:00:00 AM - 6:00:00 AM,45809.16667,"118,509,834 KByte",1.21E+11,"269,692 kbit/s",33711524,"14,612,673 KByte",14963376761,"33,254 kbit/s",4156747.568,"103,897,161 KByte",1.06E+11,"236,438 kbit/s",29554776.44,0%,0,100%,9999
6/1/2025 6:00:00 AM - 7:00:00 AM,45809.20833,"122,240,314 KByte",1.25E+11,"278,183 kbit/s",34772896.35,"16,998,583 KByte",17406548658,"38,684 kbit/s",4835474.77,"105,241,731 KByte",1.08E+11,"239,499 kbit/s",29937421.58,0%,0,100%,9999
6/1/2025 7:00:00 AM - 8:00:00 AM,45809.25,"152,832,389 KByte",1.57E+11,"347,800 kbit/s",43474980.72,"20,974,435 KByte",21477821950,"47,731 kbit/s",5966426.268,"131,857,953 KByte",1.35E+11,"300,068 kbit/s",37508554.45,0%,0,100%,9999
6/1/2025 8:00:00 AM - 9:00:00 AM,45809.29167,"134,931,711 KByte",1.38E+11,"307,063 kbit/s",38382814.57,"16,770,506 KByte",17172998510,"38,164 kbit/s",4770555.646,"118,161,205 KByte",1.21E+11,"268,898 kbit/s",33612258.92,0%,0,100%,9999
6/1/2025 9:00:00 AM - 10:00:00 AM,45809.33333,"175,182,392 KByte",1.79E+11,"398,662 kbit/s",49832703.6,"17,688,746 KByte",18113275937,"40,254 kbit/s",5031773.035,"157,493,646 KByte",1.61E+11,"358,407 kbit/s",44800930.56,0%,0,100%,9999
6/1/2025 10:00:00 AM - 11:00:00 AM,45809.375,"211,931,465 KByte",2.17E+11,"482,290 kbit/s",60286244.57,"19,580,757 KByte",20050695241,"44,560 kbit/s",5569962.482,"192,350,708 KByte",1.97E+11,"437,730 kbit/s",54716282.09,0%,0,100%,9999
6/1/2025 11:00:00 AM - 12:00:00 PM,45809.41667,"230,182,109 KByte",2.36E+11,"523,824 kbit/s",65478023.61,"20,198,819 KByte",20683590716,"45,966 kbit/s",5745792.997,"209,983,290 KByte",2.15E+11,"477,858 kbit/s",59732230.61,0%,0,100%,9999
6/1/2025 12:00:00 PM - 1:00:00 PM,45809.45833,"279,092,763 KByte",2.86E+11,"635,133 kbit/s",79391678.56,"26,111,543 KByte",26738220063,"59,422 kbit/s",7427778.536,"252,981,219 KByte",2.59E+11,"575,711 kbit/s",71963900.02,0%,0,100%,9999
6/1/2025 1:00:00 PM - 2:00:00 PM,45809.5,"301,014,814 KByte",3.08E+11,"685,022 kbit/s",85627700.04,"26,925,935 KByte",27572157613,"61,276 kbit/s",7659443.3,"274,088,879 KByte",2.81E+11,"623,746 kbit/s",77968256.74,0%,0,100%,9999
6/1/2025 2:00:00 PM - 3:00:00 PM,45809.54167,"209,762,698 KByte",2.15E+11,"477,356 kbit/s",59669480.48,"24,233,697 KByte",24815305853,"55,148 kbit/s",6893561.788,"185,529,001 KByte",1.90E+11,"422,207 kbit/s",52775918.69,0%,0,100%,9999
6/1/2025 3:00:00 PM - 4:00:00 PM,45809.58333,"360,827,208 KByte",3.69E+11,"821,135 kbit/s",102641852.4,"29,756,090 KByte",30470236500,"67,716 kbit/s",8464495.371,"331,071,118 KByte",3.39E+11,"753,419 kbit/s",94177357.04,0%,0,100%,9999
6/1/2025 4:00:00 PM - 5:00:00 PM,45809.625,"365,343,978 KByte",3.74E+11,"831,423 kbit/s",103927859.3,"30,314,752 KByte",31042305833,"68,988 kbit/s",8623509.495,"335,029,226 KByte",3.43E+11,"762,435 kbit/s",95304349.82,0%,0,100%,9999
6/1/2025 5:00:00 PM - 6:00:00 PM,45809.66667,"324,499,653 KByte",3.32E+11,"738,468 kbit/s",92308533.75,"30,876,361 KByte",31617393522,"70,266 kbit/s",8783219.258,"293,623,292 KByte",3.01E+11,"668,203 kbit/s",83525314.49,0%,0,100%,9999
6/1/2025 6:00:00 PM - 7:00:00 PM,45809.70833,"322,325,878 KByte",3.30E+11,"733,530 kbit/s",91691191.55,"31,607,835 KByte",32366422997,"71,931 kbit/s",8991397.362,"290,718,043 KByte",2.98E+11,"661,598 kbit/s",82699794.18,0%,0,100%,9999
6/1/2025 7:00:00 PM - 8:00:00 PM,45809.75,"289,178,817 KByte",2.96E+11,"658,085 kbit/s",82260563.4,"27,771,001 KByte",28437504721,"63,198 kbit/s",7899811.577,"261,407,816 KByte",2.68E+11,"594,886 kbit/s",74360751.82,0%,0,100%,9999
6/1/2025 8:00:00 PM - 9:00:00 PM,45809.79167,"308,682,670 KByte",3.16E+11,"702,471 kbit/s",87808924.38,"31,515,041 KByte",32271401515,"71,719 kbit/s",8964875.857,"277,167,629 KByte",2.84E+11,"630,752 kbit/s",78844048.53,0%,0,100%,9999
6/1/2025 9:00:00 PM - 10:00:00 PM,45809.83333,"355,851,063 KByte",3.64E+11,"809,815 kbit/s",101226887.7,"33,505,066 KByte",34309187842,"76,248 kbit/s",9530991.831,"322,345,997 KByte",3.30E+11,"733,567 kbit/s",91695895.86,0%,0,100%,9999
6/1/2025 10:00:00 PM - 11:00:00 PM,45809.875,"352,622,041 KByte",3.61E+11,"802,462 kbit/s",100307789,"32,588,282 KByte",33370400979,"74,161 kbit/s",9270148.087,"320,033,758 KByte",3.28E+11,"728,301 kbit/s",91037640.9,0%,0,100%,9999
6/1/2025 11:00:00 PM - 12:00:00 AM,45809.91667,"379,562,682 KByte",3.89E+11,"863,774 kbit/s",107971694.4,"33,013,805 KByte",33806136052,"75,130 kbit/s",9391219.429,"346,548,878 KByte",3.55E+11,"788,644 kbit/s",98580475,0%,0,100%,9999
6/2/2025 12:00:00 AM - 1:00:00 AM,45809.95833,"367,070,648 KByte",3.76E+11,"835,341 kbit/s",104417587.6,"31,590,225 KByte",32348390161,"71,890 kbit/s",8986213.091,"335,480,423 KByte",3.44E+11,"763,451 kbit/s",95431374.53,0%,0,100%,9999
6/2/2025 1:00:00 AM - 2:00:00 AM,45810,"334,778,045 KByte",3.43E+11,"761,855 kbit/s",95231839.39,"31,579,903 KByte",32337820186,"71,866 kbit/s",8983301.763,"303,198,143 KByte",3.10E+11,"689,988 kbit/s",86248537.62,0%,0,100%,9999
6/2/2025 2:00:00 AM - 3:00:00 AM,45810.04167,"268,199,504 KByte",2.75E+11,"610,349 kbit/s",76293581.01,"29,283,964 KByte",29986778866,"66,642 kbit/s",8330285.568,"238,915,541 KByte",2.45E+11,"543,706 kbit/s",67963295.44,0%,0,100%,9999
6/2/2025 3:00:00 AM - 4:00:00 AM,45810.08333,"186,135,728 KByte",1.91E+11,"423,586 kbit/s",52948215.29,"22,672,271 KByte",23216405384,"51,595 kbit/s",6449359.793,"163,463,457 KByte",1.67E+11,"371,991 kbit/s",46498855.5,0%,0,100%,9999
6/2/2025 4:00:00 AM - 5:00:00 AM,45810.125,"133,871,641 KByte",1.37E+11,"304,653 kbit/s",38081583.21,"14,990,101 KByte",15349863096,"34,113 kbit/s",4264135.136,"118,881,540 KByte",1.22E+11,"270,540 kbit/s",33817448.08,0%,0,100%,9999
6/2/2025 5:00:00 AM - 6:00:00 AM,45810.16667,"132,064,284 KByte",1.35E+11,"300,538 kbit/s",37567247.76,"15,358,317 KByte",15726916975,"34,951 kbit/s",4368855.034,"116,705,967 KByte",1.20E+11,"265,587 kbit/s",33198392.73,0%,0,100%,9999
6/2/2025 6:00:00 AM - 7:00:00 AM,45810.20833,"117,735,070 KByte",1.21E+11,"267,929 kbit/s",33491133.4,"17,328,106 KByte",17743980582,"39,433 kbit/s",4929184.723,"100,406,964 KByte",1.03E+11,"228,496 kbit/s",28561948.67,0%,0,100%,9999
6/2/2025 7:00:00 AM - 8:00:00 AM,45810.25,"141,164,779 KByte",1.45E+11,"321,247 kbit/s",40155879.61,"16,376,512 KByte",16769548435,"37,268 kbit/s",4658479.643,"124,788,267 KByte",1.28E+11,"283,979 kbit/s",35497399.97,0%,0,100%,9999
6/2/2025 8:00:00 AM - 9:00:00 AM,45810.29167,"165,106,914 KByte",1.69E+11,"375,736 kbit/s",46967005.91,"18,343,569 KByte",18783814310,"41,745 kbit/s",5218088.565,"146,763,345 KByte",1.50E+11,"333,991 kbit/s",41748917.35,0%,0,100%,9999
6/2/2025 9:00:00 AM - 10:00:00 AM,45810.33333,"193,957,033 KByte",1.99E+11,"441,389 kbit/s",55173678.68,"19,701,236 KByte",20174065477,"44,834 kbit/s",5604280.696,"174,255,797 KByte",1.78E+11,"396,555 kbit/s",49569397.99,0%,0,100%,9999
6/2/2025 10:00:00 AM - 11:00:00 AM,45810.375,"222,980,454 KByte",2.28E+11,"507,442 kbit/s",63430308.62,"22,478,359 KByte",23017839728,"51,155 kbit/s",6394323.943,"200,502,095 KByte",2.05E+11,"456,288 kbit/s",57035984.67,0%,0,100%,9999
6/2/2025 11:00:00 AM - 12:00:00 PM,45810.41667,"268,004,162 KByte",2.74E+11,"609,901 kbit/s",76237589.17,"26,317,097 KByte",26948707431,"59,890 kbit/s",7486271.944,"241,687,065 KByte",2.47E+11,"550,011 kbit/s",68751317.23,0%,0,100%,9999
6/2/2025 12:00:00 PM - 1:00:00 PM,45810.45833,"295,356,430 KByte",3.02E+11,"672,147 kbit/s",84018330.37,"28,448,393 KByte",29131154651,"64,740 kbit/s",8092549.386,"266,908,037 KByte",2.73E+11,"607,406 kbit/s",75925780.98,0%,0,100%,9999
6/2/2025 1:00:00 PM - 2:00:00 PM,45810.5,"331,359,796 KByte",3.39E+11,"754,074 kbit/s",94259213.46,"30,896,431 KByte",31637944943,"70,311 kbit/s",8788855.136,"300,463,366 KByte",3.08E+11,"683,763 kbit/s",85470358.32,0%,0,100%,9999
6/2/2025 2:00:00 PM - 3:00:00 PM,45810.54167,"337,930,192 KByte",3.46E+11,"769,022 kbit/s",96127706.03,"30,184,452 KByte",30908878615,"68,690 kbit/s",8586276.631,"307,745,740 KByte",3.15E+11,"700,331 kbit/s",87541429.39,0%,0,100%,9999
6/2/2025 3:00:00 PM - 4:00:00 PM,45810.58333,"343,963,828 KByte",3.52E+11,"782,759 kbit/s",97844851.19,"32,953,834 KByte",33744725884,"74,993 kbit/s",9374133.871,"311,009,994 KByte",3.18E+11,"707,766 kbit/s",88470717.32,0%,0,100%,9999
6/2/2025 4:00:00 PM - 5:00:00 PM,45810.625,"322,074,494 KByte",3.30E+11,"732,947 kbit/s",91618408.52,"32,395,855 KByte",33173356002,"73,723 kbit/s",9215435.474,"289,678,639 KByte",2.97E+11,"659,224 kbit/s",82402973.05,0%,0,100%,9999
6/2/2025 5:00:00 PM - 6:00:00 PM,45810.66667,"303,127,015 KByte",3.10E+11,"689,826 kbit/s",86228304.45,"32,857,814 KByte",33646401404,"74,775 kbit/s",9346819.77,"270,269,201 KByte",2.77E+11,"615,052 kbit/s",76881484.68,0%,0,100%,9999
6/2/2025 6:00:00 PM - 7:00:00 PM,45810.70833,"306,305,836 KByte",3.14E+11,"697,066 kbit/s",87133286.24,"30,230,439 KByte",30955969209,"68,796 kbit/s",8599501.411,"276,075,397 KByte",2.83E+11,"628,270 kbit/s",78533784.82,0%,0,100%,9999
6/2/2025 7:00:00 PM - 8:00:00 PM,45810.75,"301,265,986 KByte",3.08E+11,"685,601 kbit/s",85700101.66,"30,414,163 KByte",31144103232,"69,215 kbit/s",8651812.706,"270,851,823 KByte",2.77E+11,"616,386 kbit/s",77048288.96,0%,0,100%,9999
6/2/2025 8:00:00 PM - 9:00:00 PM,45810.79167,"325,560,335 KByte",3.33E+11,"740,890 kbit/s",92611289.02,"29,851,209 KByte",30567638017,"67,934 kbit/s",8491694.614,"295,709,126 KByte",3.03E+11,"672,957 kbit/s",84119594.41,0%,0,100%,9999
6/2/2025 9:00:00 PM - 10:00:00 PM,45810.83333,"382,728,364 KByte",3.92E+11,"870,992 kbit/s",108874029.7,"33,260,001 KByte",34058240534,"75,691 kbit/s",9461410.822,"349,468,363 KByte",3.58E+11,"795,301 kbit/s",99412618.85,0%,0,100%,9999
6/2/2025 10:00:00 PM - 11:00:00 PM,45810.875,"369,856,569 KByte",3.79E+11,"841,699 kbit/s",105212414,"31,820,128 KByte",32583811470,"72,415 kbit/s",9051813.06,"338,036,441 KByte",3.46E+11,"769,285 kbit/s",96160600.97,0%,0,100%,9999
6/2/2025 11:00:00 PM - 12:00:00 AM,45810.91667,"394,568,386 KByte",4.04E+11,"897,927 kbit/s",112240891.8,"32,942,637 KByte",33733259963,"74,968 kbit/s",9371026.786,"361,625,750 KByte",3.70E+11,"822,959 kbit/s",102869865,0%,0,100%,9999
6/3/2025 12:00:00 AM - 1:00:00 AM,45810.95833,"398,388,925 KByte",4.08E+11,"906,619 kbit/s",113327386.3,"32,456,553 KByte",33235510080,"73,862 kbit/s",9232727.295,"365,932,372 KByte",3.75E+11,"832,757 kbit/s",104094659,0%,0,100%,9999
6/3/2025 1:00:00 AM - 2:00:00 AM,45811,"365,292,857 KByte",3.74E+11,"831,302 kbit/s",103912739.8,"30,860,202 KByte",31600846353,"70,229 kbit/s",8778622.503,"334,432,655 KByte",3.42E+11,"761,073 kbit/s",95134117.29,0%,0,100%,9999
6/3/2025 2:00:00 AM - 3:00:00 AM,45811.04167,"306,540,040 KByte",3.14E+11,"697,595 kbit/s",87199424.75,"27,518,030 KByte",28178462728,"62,623 kbit/s",7827872.616,"279,022,010 KByte",2.86E+11,"634,972 kbit/s",79371552.14,0%,0,100%,9999
6/3/2025 3:00:00 AM - 4:00:00 AM,45811.08333,"209,075,027 KByte",2.14E+11,"475,787 kbit/s",59473368.9,"20,119,794 KByte",20602668637,"45,786 kbit/s",5723265.572,"188,955,234 KByte",1.93E+11,"430,001 kbit/s",53750103.33,0%,0,100%,9999
6/3/2025 4:00:00 AM - 5:00:00 AM,45811.125,"147,681,448 KByte",1.51E+11,"336,078 kbit/s",42009734.61,"16,974,993 KByte",17382393214,"38,630 kbit/s",4828737.649,"130,706,454 KByte",1.34E+11,"297,448 kbit/s",37180996.96,0%,0,100%,9999
6/3/2025 5:00:00 AM - 6:00:00 AM,45811.16667,"137,711,684 KByte",1.41E+11,"313,391 kbit/s",39173826.15,"15,706,826 KByte",16083789706,"35,744 kbit/s",4468004.819,"122,004,858 KByte",1.25E+11,"277,647 kbit/s",34705821.33,0%,0,100%,9999
6/3/2025 6:00:00 AM - 7:00:00 AM,45811.20833,"127,175,527 KByte",1.30E+11,"289,417 kbit/s",36177185.8,"16,671,032 KByte",17071136289,"37,939 kbit/s",4742351.152,"110,504,495 KByte",1.13E+11,"251,479 kbit/s",31434834.65,0%,0,100%,9999
6/3/2025 7:00:00 AM - 8:00:00 AM,45811.25,"153,122,490 KByte",1.57E+11,"348,462 kbit/s",43557745.55,"16,692,310 KByte",17092925808,"37,987 kbit/s",4748351.503,"136,430,180 KByte",1.40E+11,"310,475 kbit/s",38809394.05,0%,0,100%,9999
6/3/2025 8:00:00 AM - 9:00:00 AM,45811.29167,"185,915,586 KByte",1.90E+11,"423,094 kbit/s",52886768.88,"17,600,506 KByte",18022917974,"40,054 kbit/s",5006755.518,"168,315,080 KByte",1.72E+11,"383,040 kbit/s",47880013.36,0%,0,100%,9999
6/3/2025 9:00:00 AM - 10:00:00 AM,45811.33333,"195,345,999 KByte",2.00E+11,"444,545 kbit/s",55568171.42,"22,756,193 KByte",23302342074,"51,786 kbit/s",6473232.422,"172,589,806 KByte",1.77E+11,"392,760 kbit/s",49094939,0%,0,100%,9999
6/3/2025 10:00:00 AM - 11:00:00 AM,45811.375,"226,196,982 KByte",2.32E+11,"514,760 kbit/s",64344943.15,"21,218,089 KByte",21727323641,"48,286 kbit/s",6035786.83,"204,978,892 KByte",2.10E+11,"466,473 kbit/s",58309156.32,0%,0,100%,9999
6/3/2025 11:00:00 AM - 12:00:00 PM,45811.41667,"297,508,962 KByte",3.05E+11,"677,047 kbit/s",84630883.65,"26,301,104 KByte",26932330380,"59,854 kbit/s",7481743.232,"271,207,858 KByte",2.78E+11,"617,193 kbit/s",77149140.41,0%,0,100%,9999
6/3/2025 12:00:00 PM - 1:00:00 PM,45811.45833,"317,116,345 KByte",3.25E+11,"721,668 kbit/s",90208497.66,"27,801,693 KByte",28468933955,"63,269 kbit/s",7908608.387,"289,314,652 KByte",2.96E+11,"658,399 kbit/s",82299889.27,0%,0,100%,9999
6/3/2025 1:00:00 PM - 2:00:00 PM,45811.5,"354,537,988 KByte",3.63E+11,"806,825 kbit/s",100853084.5,"31,162,993 KByte",31910905318,"70,918 kbit/s",8864731.348,"323,374,994 KByte",3.31E+11,"735,907 kbit/s",91988353.17,0%,0,100%,9999
6/3/2025 2:00:00 PM - 3:00:00 PM,45811.54167,"375,638,951 KByte",3.85E+11,"854,842 kbit/s",106855239.6,"31,638,681 KByte",32398009354,"72,000 kbit/s",9000022.044,"344,000,270 KByte",3.52E+11,"782,842 kbit/s",97855217.53,0%,0,100%,9999
6/3/2025 3:00:00 PM - 4:00:00 PM,45811.58333,"388,639,780 KByte",3.98E+11,"884,430 kbit/s",110553796.7,"31,196,737 KByte",31945458214,"70,995 kbit/s",8874330.015,"357,443,044 KByte",3.66E+11,"813,436 kbit/s",101679466.7,0%,0,100%,9999
6/3/2025 4:00:00 PM - 5:00:00 PM,45811.625,"384,935,469 KByte",3.94E+11,"876,005 kbit/s",109500664.1,"29,896,079 KByte",30613584469,"68,035 kbit/s",8504387.669,"355,039,391 KByte",3.64E+11,"807,970 kbit/s",100996276.4,0%,0,100%,9999
6/3/2025 5:00:00 PM - 6:00:00 PM,45811.66667,"355,268,006 KByte",3.64E+11,"808,490 kbit/s",101061309.6,"30,893,568 KByte",31635013357,"70,305 kbit/s",8788138.409,"324,374,439 KByte",3.32E+11,"738,185 kbit/s",92273171.2,0%,0,100%,9999
6/3/2025 6:00:00 PM - 7:00:00 PM,45811.70833,"338,368,860 KByte",3.46E+11,"770,024 kbit/s",96253024.66,"30,519,329 KByte",31251792527,"69,453 kbit/s",8681584.021,"307,849,532 KByte",3.15E+11,"700,572 kbit/s",87571440.64,0%,0,100%,9999
6/3/2025 7:00:00 PM - 8:00:00 PM,45811.75,"312,684,340 KByte",3.20E+11,"711,574 kbit/s",88946758.92,"27,107,792 KByte",27758379492,"61,689 kbit/s",7711132.206,"285,576,547 KByte",2.92E+11,"649,885 kbit/s",81235626.71,0%,0,100%,9999
6/3/2025 8:00:00 PM - 9:00:00 PM,45811.79167,"335,527,378 KByte",3.44E+11,"763,549 kbit/s",95443670.94,"28,504,805 KByte",29188920055,"64,868 kbit/s",8108438.771,"307,022,574 KByte",3.14E+11,"698,682 kbit/s",87335232.17,0%,0,100%,10000
6/3/2025 9:00:00 PM - 10:00:00 PM,45811.83333,"390,301,576 KByte",4.00E+11,"888,210 kbit/s",111026208.2,"34,287,753 KByte",35110659047,"78,029 kbit/s",9753583.992,"356,013,823 KByte",3.65E+11,"810,181 kbit/s",101272624.2,0%,0,100%,9999
6/3/2025 10:00:00 PM - 11:00:00 PM,45811.875,"373,304,819 KByte",3.82E+11,"849,532 kbit/s",106191561.2,"33,900,004 KByte",34713603672,"77,146 kbit/s",9643310.574,"339,404,815 KByte",3.48E+11,"772,386 kbit/s",96548250.62,0%,0,100%,9999
6/3/2025 11:00:00 PM - 12:00:00 AM,45811.91667,"393,926,532 KByte",4.03E+11,"896,454 kbit/s",112056750.2,"34,636,085 KByte",35467350638,"78,821 kbit/s",9852616.58,"359,290,447 KByte",3.68E+11,"817,633 kbit/s",102204133.6,0%,0,100%,9999
6/4/2025 12:00:00 AM - 1:00:00 AM,45811.95833,"390,436,439 KByte",4.00E+11,"888,529 kbit/s",111066114.5,"33,259,921 KByte",34058159181,"75,691 kbit/s",9461335.654,"357,176,518 KByte",3.66E+11,"812,838 kbit/s",101604778.9,0%,0,100%,9999
6/4/2025 1:00:00 AM - 2:00:00 AM,45812,"271,802,812 KByte",2.78E+11,"618,549 kbit/s",77318598.63,"25,029,949 KByte",25630668070,"56,961 kbit/s",7120164.032,"246,772,862 KByte",2.53E+11,"561,587 kbit/s",70198434.6,0%,0,100%,9999
6/4/2025 2:00:00 AM - 3:00:00 AM,45812.04167,"293,826,779 KByte",3.01E+11,"668,658 kbit/s",83582270.48,"26,069,784 KByte",26695459300,"59,327 kbit/s",7415837.952,"267,756,994 KByte",2.74E+11,"609,331 kbit/s",76166432.53,0%,0,100%,9999
6/4/2025 3:00:00 AM - 4:00:00 AM,45812.08333,"216,049,259 KByte",2.21E+11,"491,665 kbit/s",61458108.53,"21,426,749 KByte",21940990618,"48,761 kbit/s",6095125.958,"194,622,510 KByte",1.99E+11,"442,904 kbit/s",55362982.57,0%,0,100%,9999
6/4/2025 4:00:00 AM - 5:00:00 AM,45812.125,"134,682,057 KByte",1.38E+11,"306,498 kbit/s",38312223.32,"15,148,578 KByte",15512143498,"34,474 kbit/s",4309228.002,"119,533,479 KByte",1.22E+11,"272,024 kbit/s",34002995.32,0%,0,100%,9999
6/4/2025 5:00:00 AM - 6:00:00 AM,45812.16667,"125,511,473 KByte",1.29E+11,"285,627 kbit/s",35703421.34,"14,684,032 KByte",15036448258,"33,417 kbit/s",4177069.654,"110,827,441 KByte",1.13E+11,"252,211 kbit/s",31526351.68,0%,0,100%,9999
6/4/2025 6:00:00 AM - 7:00:00 AM,45812.20833,"107,502,610 KByte",1.10E+11,"244,643 kbit/s",30580389.03,"15,239,084 KByte",15604822448,"34,680 kbit/s",4334937.815,"92,263,526 KByte",94477850381,"209,964 kbit/s",26245451.22,0%,0,100%,9999
6/4/2025 7:00:00 AM - 8:00:00 AM,45812.25,"130,131,387 KByte",1.33E+11,"296,143 kbit/s",37017926.43,"15,423,040 KByte",15793193350,"35,099 kbit/s",4387327.202,"114,708,347 KByte",1.17E+11,"261,045 kbit/s",32630599.23,0%,0,100%,9999
6/4/2025 8:00:00 AM - 9:00:00 AM,45812.29167,"173,989,176 KByte",1.78E+11,"395,945 kbit/s",49493141.64,"20,025,203 KByte",20505807630,"45,571 kbit/s",5696389.964,"153,963,973 KByte",1.58E+11,"350,374 kbit/s",43796751.68,0%,0,100%,9999
6/4/2025 9:00:00 AM - 10:00:00 AM,45812.33333,"215,532,654 KByte",2.21E+11,"490,492 kbit/s",61311494.2,"21,417,174 KByte",21931186616,"48,739 kbit/s",6092436.292,"194,115,480 KByte",1.99E+11,"441,752 kbit/s",55219057.9,0%,0,100%,9999
6/4/2025 10:00:00 AM - 11:00:00 AM,45812.375,"247,952,731 KByte",2.54E+11,"564,273 kbit/s",70534066.77,"24,289,637 KByte",24872587870,"55,277 kbit/s",6909570.404,"223,663,094 KByte",2.29E+11,"508,996 kbit/s",63624496.37,0%,0,100%,9999
6/4/2025 11:00:00 AM - 12:00:00 PM,45812.41667,"307,423,673 KByte",3.15E+11,"699,612 kbit/s",87451514.66,"28,556,981 KByte",29242348527,"64,988 kbit/s",8123483.852,"278,866,692 KByte",2.86E+11,"634,624 kbit/s",79328030.81,0%,0,100%,9999
6/4/2025 12:00:00 PM - 1:00:00 PM,45812.45833,"342,716,355 KByte",3.51E+11,"779,924 kbit/s",97490533.34,"29,372,872 KByte",30077820603,"66,844 kbit/s",8355530.413,"313,343,483 KByte",3.21E+11,"713,080 kbit/s",89135002.92,0%,0,100%,9999
6/4/2025 1:00:00 PM - 2:00:00 PM,45812.5,"348,017,212 KByte",3.56E+11,"791,990 kbit/s",98998712.48,"28,378,362 KByte",29059442177,"64,581 kbit/s",8072650.296,"319,638,851 KByte",3.27E+11,"727,408 kbit/s",90926062.18,0%,0,100%,9999
6/4/2025 2:00:00 PM - 3:00:00 PM,45812.54167,"340,568,012 KByte",3.49E+11,"775,033 kbit/s",96879137.51,"33,691,953 KByte",34500560100,"76,673 kbit/s",9584127.859,"306,876,059 KByte",3.14E+11,"698,360 kbit/s",87295009.65,0%,0,100%,9999
